RowId , Time  , TimeInterval  , F00A:2659  , F00A:132  , F00A:5257  , Difference  , Label 
2023,1543527610.369952,0.048996925354003906,0.0,206.25,-1.0,1.250961516313609,-1.0
2024,1543527610.420953,0.05100107192993164,0.0,206.45,-1.0,0.20641009166582752,-1.0
2025,1543527610.470954,0.050000905990600586,0.0,206.25,-1.0,0.20615792716212133,-1.0
2026,1543527610.520008,0.04905414581298828,0.0,204.65,-1.0,1.6007520749873347,-1.0
2027,1543527610.570948,0.05093979835510254,0.0,203.85,-1.0,0.8016223666677386,-1.0
2028,1543527610.620954,0.05000615119934082,0.0,203.9,-1.0,0.07072119098816093,-1.0
2029,1543527610.670105,0.049150943756103516,0.0,203.1,-1.0,0.8015089186352856,-1.0
2030,1543527610.720948,0.050843000411987305,0.0,202.95,-1.0,0.158391520437875,-1.0
2031,1543527610.820003,0.09905505180358887,0.0,201.95,-1.0,1.006049852237551,-1.0
2032,1543527610.870081,0.05007791519165039,0.0,201.05,-1.0,0.9027217497660094,-1.0
2033,1543527610.921943,0.05186200141906738,0.0,201.6,-1.0,0.5524426215950752,-1.0
2034,1543527610.970271,0.04832816123962402,0.0,200.95,-1.0,0.6518037275094584,-1.0
2035,1543527611.021328,0.051056861877441406,0.0,201.15,-1.0,0.20643218971843943,-1.0
2036,1543527611.070493,0.04916501045227051,0.0,200.6,-1.0,0.5521963213881448,-1.0
2037,1543527611.120947,0.050453901290893555,0.0,199.25,-1.0,1.3509430992440243,-1.0
2038,1543527611.171098,0.05015110969543457,0.0,197.7,-1.0,1.5508111508131701,-1.0
2039,1543527611.220952,0.04985404014587402,0.0,196.55,-1.0,1.1510801508014685,-1.0
2040,1543527611.269997,0.04904484748840332,0.0,196.8,-1.0,0.2547666615904005,-1.0
2041,1543527611.320947,0.050950050354003906,0.0,196.55,-1.0,0.2551461099625754,-1.0
2042,1543527611.36995,0.04900312423706055,0.0,196.1,-1.0,0.4526644416190794,-1.0
2043,1543527611.420946,0.050995826721191406,0.0,195.9,-1.0,0.2064086849097283,-1.0
2044,1543527611.469946,0.04900002479553223,0.0,196.7,-1.0,0.8015017065828756,-1.0
2045,1543527611.520952,0.05100607872009277,0.0,198.5,-1.0,1.800723644627012,-1.0
2046,1543527611.569935,0.048983097076416016,0.0,238.65,-1.0,40.15002993070185,-1.0
2047,1543527611.620013,0.05007791519165039,0.0,255.05,-1.0,16.400076493608708,-1.0
2048,1543527611.669934,0.04992103576660156,0.0,264.15,-1.0,9.100136929432576,-1.0
2049,1543527611.720929,0.050994873046875,0.0,268.35,-1.0,4.200309706462602,-1.0
2050,1543527611.770935,0.05000615119934082,0.0,279.25,-1.0,10.900114751355977,-1.0
2051,1543527611.82193,0.050994873046875,0.0,292.75,-1.0,13.500096349828322,-1.0
2052,1543527611.869931,0.04800105094909668,0.0,302.85,-1.0,10.100114507462944,-1.0
2053,1543527611.921928,0.05199694633483887,0.0,310.1,-1.0,7.250187559615826,-1.0
2054,1543527611.970932,0.04900407791137695,0.0,318.6,-1.0,8.500141784518265,-1.0
2055,1543527612.021147,0.05021500587463379,0.0,325.15,-1.0,6.550192593593025,-1.0
2056,1543527612.06995,0.048803091049194336,0.0,336.75,-1.0,11.600102746751855,-1.0
2057,1543527612.120014,0.0500638484954834,0.0,340.1,-1.0,3.3503743042286587,-1.0
2058,1543527612.169992,0.049978017807006836,0.0,351.45,-1.0,11.350110035133142,-1.0
2059,1543527612.221947,0.05195498466491699,0.0,361.85,-1.0,10.400129962112501,-1.0
2060,1543527612.269948,0.04800105094909668,0.0,374.4,-1.0,12.550092419360222,-1.0
2061,1543527612.320016,0.050067901611328125,0.0,383.3,-1.0,8.900141070041757,-1.0
2062,1543527612.36994,0.04992413520812988,0.0,393.1,-1.0,9.800127164478289,-1.0
2063,1543527612.420928,0.050987958908081055,19.85,382.1,-1.0,22.694164468066994,-1.0
2064,1543527612.469942,0.04901409149169922,29.6,390.85,-1.0,13.100664344884091,-1.0
2065,1543527612.519988,0.05004596710205078,45.0,385.2,-1.0,16.403810705552257,-1.0
2066,1543527612.569973,0.04998493194580078,48.85,393.2,-1.0,8.878344355629991,-1.0
2067,1543527612.619992,0.050019025802612305,55.4,395.0,-1.0,6.793011254525097,-1.0
2068,1543527612.669927,0.04993486404418945,62.9,399.3,-1.0,8.645374109761267,-1.0
2069,1543527612.719982,0.05005502700805664,69.9,402.9,-1.0,7.871626612090272,-1.0
2070,1543527612.769928,0.04994606971740723,76.4,401.45,-1.0,6.659954551027497,-1.0
2071,1543527612.819984,0.05005598068237305,82.6,398.95,-1.0,6.685245366722327,-1.0
2072,1543527612.869929,0.04994511604309082,84.85,402.45,-1.0,4.161128996667554,-1.0
2073,1543527612.920921,0.05099201202392578,90.5,398.85,-1.0,6.6996344140021,-1.0
2074,1543527612.969924,0.049002885818481445,92.4,405.35,-1.0,6.772178766057613,-1.0
2075,1543527613.020117,0.050193071365356445,96.9,405.05,-1.0,4.510268369061284,-1.0
2076,1543527613.069944,0.049826860427856445,94.75,413.7,-1.0,8.913331748012647,-1.0
2077,1543527613.120007,0.050063133239746094,95.75,417.85,-1.0,4.269075587657697,-1.0
2078,1543527613.169947,0.049939870834350586,93.05,422.6,-1.0,5.463972365037417,-1.0
2079,1543527613.220002,0.05005502700805664,96.9,419.85,-1.0,4.731543671888677,-1.0
2080,1543527613.269936,0.04993414878845215,100.95,423.5,-1.0,5.452292493422064,-1.0
2081,1543527613.320947,0.051010847091674805,114.0,416.4,-1.0,14.856483543079786,-1.0
2082,1543527613.369937,0.04899001121520996,122.65,413.8,-1.0,9.032436222026504,-1.0
2083,1543527613.420937,0.051000118255615234,131.55,407.5,-1.0,10.904247110763432,-1.0
2084,1543527613.469948,0.0490109920501709,143.0,399.6,-1.0,13.91096351925215,-1.0
2085,1543527613.519987,0.050039052963256836,152.45,392.1,-1.0,12.064617895471471,-1.0
2086,1543527613.569967,0.04997992515563965,158.85,386.1,-1.0,8.772827252169892,-1.0
2087,1543527613.619988,0.05002093315124512,167.4,377.9,-1.0,11.846729594931924,-1.0
2088,1543527613.669979,0.04999113082885742,173.7,373.2,-1.0,7.860184419849792,-1.0
2089,1543527613.719985,0.05000591278076172,178.1,368.7,-1.0,6.29384624784651,-1.0
2090,1543527613.769934,0.049948930740356445,180.15,368.8,-1.0,2.0530452744469883,-1.0
2091,1543527613.819991,0.050057172775268555,179.9,371.4,-1.0,2.6124711926186697,-1.0
2092,1543527613.869921,0.04992985725402832,181.85,370.25,-1.0,2.2643968306934528,-1.0
2093,1543527613.920912,0.050991058349609375,183.65,369.35,-1.0,2.01310735287003,-1.0
2094,1543527613.969928,0.04901599884033203,183.6,365.0,-1.0,4.350563925401232,-1.0
2095,1543527614.020096,0.05016803741455078,190.25,356.85,-1.0,10.518912403816785,-1.0
2096,1543527614.06999,0.049893856048583984,202.55,340.55,-1.0,20.42014910503955,-1.0
2097,1543527614.119997,0.05000710487365723,206.15,335.75,-1.0,6.000208389994735,-1.0
2098,1543527614.169948,0.04995107650756836,214.8,325.05,-1.0,13.75917857697847,-1.0
2099,1543527614.220938,0.05098986625671387,216.7,323.45,-1.0,2.4844719852606523,-1.0
2100,1543527614.269944,0.049005985260009766,218.7,316.6,-1.0,7.136168826644633,-1.0
2101,1543527614.319992,0.050048112869262695,216.6,316.6,-1.0,2.1005965580357655,-1.0
2102,1543527614.369935,0.049942970275878906,214.55,313.9,-1.0,3.3904268627025593,-1.0
2103,1543527614.420925,0.05098986625671387,210.6,314.25,-1.0,3.9658039616769036,-1.0
2104,1543527614.469937,0.049012184143066406,206.8,315.35,-1.0,3.9563121850305163,-1.0
2105,1543527614.520009,0.05007195472717285,201.3,320.0,-1.0,7.202430723288054,-1.0
2106,1543527614.56993,0.04992103576660156,201.3,317.05,-1.0,2.9504223651179973,-1.0
2107,1543527614.619982,0.05005192756652832,197.35,318.95,-1.0,4.383492353430748,-1.0
2108,1543527614.669927,0.04994487762451172,193.65,320.3,-1.0,3.9389077803701618,-1.0
2109,1543527614.719982,0.05005502700805664,191.75,322.55,-1.0,2.9453362317164546,-1.0
2110,1543527614.769925,0.04994320869445801,187.25,326.25,-1.0,5.826018738091901,-1.0
2111,1543527614.819981,0.05005598068237305,183.2,332.0,-1.0,7.03331398516515,-1.0
2112,1543527614.869924,0.049942970275878906,181.25,333.05,-1.0,2.215286508118376,-1.0
2113,1543527614.920926,0.05100202560424805,179.1,334.35,-1.0,2.5129867345877455,-1.0
2114,1543527614.970922,0.04999589920043945,179.0,334.7,-1.0,0.36742428094394625,-1.0
2115,1543527615.021293,0.05037093162536621,176.9,337.2,-1.0,3.265354095868027,-1.0
2116,1543527615.069956,0.04866313934326172,179.0,333.9,-1.0,3.9118245126392455,-1.0
2117,1543527615.120018,0.050061941146850586,180.7,331.65,-1.0,2.820462400848102,-1.0
2118,1543527615.169961,0.049942970275878906,180.25,330.8,-1.0,0.9630650624095847,-1.0
2119,1543527615.220037,0.05007600784301758,180.0,332.6,-1.0,1.8179679931892445,-1.0
2120,1543527615.26995,0.04991292953491211,178.2,335.7,-1.0,3.5850371444559848,-1.0
2121,1543527615.320223,0.05027318000793457,174.3,339.75,-1.0,5.62272420828271,-1.0
2122,1543527615.369984,0.04976081848144531,174.65,339.65,-1.0,0.3673913466186673,-1.0
2123,1543527615.420947,0.05096316337585449,174.5,338.3,-1.0,1.3592640249982446,-1.0
2124,1543527615.469989,0.0490419864654541,172.25,340.55,-1.0,3.182359000389051,-1.0
2125,1543527615.520943,0.05095386505126953,174.2,340.2,-1.0,1.981817335589575,-1.0
2126,1543527615.570067,0.04912400245666504,174.6,341.45,-1.0,1.313360771461704,-1.0
2127,1543527615.620068,0.05000114440917969,174.65,342.5,-1.0,1.0523786789080523,-1.0
2128,1543527615.670054,0.04998588562011719,174.85,341.9,-1.0,0.6344277649930533,-1.0
2129,1543527615.720052,0.04999804496765137,174.65,342.15,-1.0,0.3240367334862399,-1.0
2130,1543527615.770056,0.050004005432128906,174.6,343.7,-1.0,1.5516121940081613,-1.0
2131,1543527615.820126,0.05007004737854004,174.75,345.05,-1.0,1.3592303020482184,-1.0
2132,1543527615.870194,0.050067901611328125,175.1,345.4,-1.0,0.49750054751360634,-1.0
2133,1543527615.920927,0.050733089447021484,175.3,344.5,-1.0,0.923349494416747,-1.0
2134,1543527615.970371,0.049443960189819336,175.1,344.15,-1.0,0.4061358972727195,-1.0
2135,1543527616.020883,0.050512075424194336,174.85,343.7,-1.0,0.5172548797583288,-1.0
2136,1543527616.071123,0.05023980140686035,176.85,343.4,-1.0,2.0229987918381336,-1.0
2137,1543527616.1212,0.050077199935913086,177.0,345.2,-1.0,1.806933245140147,-1.0
2138,1543527616.170015,0.048815011978149414,179.6,345.65,-1.0,2.6391067614844284,-1.0
2139,1543527616.220061,0.05004596710205078,178.0,346.95,-1.0,2.0621605451743346,-1.0
2140,1543527616.270004,0.049942970275878906,176.1,346.1,-1.0,2.0820649151475292,-1.0
2141,1543527616.32124,0.05123591423034668,180.25,338.75,-1.0,8.440830930104658,-1.0
2142,1543527616.370004,0.04876399040222168,181.8,334.15,-1.0,4.854367521847476,-1.0
2143,1543527616.421442,0.051438093185424805,185.4,330.8,-1.0,4.917840280881027,-1.0
2144,1543527616.469995,0.0485529899597168,187.45,329.3,-1.0,2.5406427762781965,-1.0
2145,1543527616.520057,0.050061941146850586,185.4,331.7,-1.0,3.1567401658807612,-1.0
2146,1543527616.569999,0.0499420166015625,183.4,333.25,-1.0,2.5308090049239516,-1.0
2147,1543527616.620056,0.05005693435668945,181.15,335.3,-1.0,3.0442578257899457,-1.0
2148,1543527616.669991,0.049935102462768555,174.95,340.45,-1.0,8.060086446763519,-1.0
2149,1543527616.720048,0.05005693435668945,174.95,340.1,-1.0,0.3535614678103037,-1.0
2150,1543527616.769991,0.049942970275878906,174.85,339.65,-1.0,0.463674792573231,-1.0
2151,1543527616.820041,0.05005002021789551,174.85,338.1,-1.0,1.550807859144182,-1.0
2152,1543527616.87,0.04995894432067871,174.5,339.2,-1.0,1.1554202284936752,-1.0
2153,1543527616.922558,0.052558183670043945,172.5,342.15,-1.0,3.5644451347602226,-1.0
2154,1543527616.969981,0.04742288589477539,174.75,339.65,-1.0,3.363744238403067,-1.0
2155,1543527617.021343,0.051362037658691406,174.6,339.75,-1.0,0.18749286874192908,-1.0
2156,1543527617.069936,0.04859304428100586,174.65,339.9,-1.0,0.16543564089039514,-1.0
2157,1543527617.119998,0.050061941146850586,174.4,340.9,-1.0,1.0319924203255533,-1.0
2158,1543527617.17093,0.05093193054199219,174.85,342.95,-1.0,2.0994272596187558,-1.0
2159,1543527617.221938,0.051007986068725586,175.1,342.5,-1.0,0.5173024457966734,-1.0
2160,1543527617.269927,0.0479891300201416,173.05,342.95,-1.0,2.099359919140082,-1.0
2161,1543527617.320939,0.05101203918457031,172.8,341.7,-1.0,1.2757787292950078,-1.0
2162,1543527617.37005,0.04911088943481445,174.65,339.55,-1.0,2.836796695893333,-1.0
2163,1543527617.421012,0.050961971282958984,172.8,342.0,-1.0,3.070439797328874,-1.0
2164,1543527617.470002,0.04899001121520996,172.95,342.15,-1.0,0.2177243895969433,-1.0
2165,1543527617.520078,0.05007600784301758,173.05,340.45,-1.0,1.7036750822707174,-1.0
2166,1543527617.570008,0.04993009567260742,172.95,340.2,-1.0,0.27384856352415243,-1.0
2167,1543527617.620055,0.05004692077636719,175.2,337.55,-1.0,3.4767088903051953,-1.0
2168,1543527617.670043,0.0499880313873291,175.2,338.2,-1.0,0.6519193253385814,-1.0
2169,1543527617.720057,0.05001401901245117,175.85,337.75,-1.0,0.7921498613097976,-1.0
2170,1543527617.770005,0.04994797706604004,176.9,339.2,-1.0,1.7909480184456832,-1.0
2171,1543527617.820043,0.05003809928894043,176.55,337.05,-1.0,2.1788767334345382,-1.0
2172,1543527617.870042,0.04999899864196777,178.0,330.8,-1.0,6.4161904508356065,-1.0
2173,1543527617.921004,0.050961971282958984,185.1,316.6,-1.0,15.87616446279872,-1.0
2174,1543527617.970013,0.049008846282958984,195.0,301.1,-1.0,18.3919114200159,-1.0
2175,1543527618.020221,0.050208091735839844,201.5,286.8,-1.0,15.708040052491135,-1.0
2176,1543527618.07,0.04977893829345703,200.5,283.85,-1.0,3.1152813880723893,-1.0
2177,1543527618.12,0.04999995231628418,195.9,286.1,-1.0,5.121035055931444,-1.0
2178,1543527618.169978,0.049978017807006836,185.45,295.7,-1.0,14.19031352024136,-1.0
2179,1543527618.22,0.050022125244140625,175.2,305.55,-1.0,14.215748387438483,-1.0
2180,1543527618.270124,0.05012392997741699,169.25,313.45,-1.0,9.890147239486382,-1.0
2181,1543527618.319986,0.04986214637756348,168.0,317.95,-1.0,4.670651592890657,-1.0
2182,1543527618.36993,0.04994392395019531,158.9,324.95,-1.0,11.480962259420027,-1.0
2183,1543527618.420923,0.05099296569824219,148.55,324.7,-1.0,10.35314451666928,-1.0
2184,1543527618.469975,0.04905200004577637,140.9,314.25,-1.0,12.950961735178435,-1.0
2185,1543527618.519998,0.05002307891845703,135.5,312.2,-1.0,5.776244736108294,-1.0
2186,1543527618.569929,0.04993081092834473,127.6,309.5,-1.0,8.348801895744884,-1.0
2187,1543527618.61998,0.050051212310791016,121.85,308.75,-1.0,5.798922756715274,-1.0
2188,1543527618.669931,0.04995083808898926,104.0,317.05,-1.0,19.68540055717182,-1.0
2189,1543527618.71998,0.0500490665435791,84.75,330.35,-1.0,23.397756407799253,-1.0
2190,1543527618.769971,0.04999089241027832,62.9,336.4,-1.0,22.67217455588916,-1.0
2191,1543527618.819979,0.05000805854797363,54.8,333.7,-1.0,8.538296130154679,-1.0
2192,1543527618.869921,0.0499420166015625,50.9,320.3,-1.0,13.95609165237113,-1.0
2193,1543527618.920907,0.05098605155944824,46.7,311.75,-1.0,9.526022289889037,-1.0
2194,1543527618.969921,0.04901409149169922,39.6,306.35,-1.0,8.920336667962204,-1.0
2195,1543527619.020251,0.05032992362976074,40.2,304.1,-1.0,2.3291704172573535,-1.0
2196,1543527619.069956,0.04970502853393555,40.5,300.65,-1.0,3.463375662609494,-1.0
2197,1543527619.120009,0.05005288124084473,40.3,307.4,-1.0,6.75314781505055,-1.0
2198,1543527619.169943,0.04993414878845215,40.1,309.15,-1.0,1.7620991553577854,-1.0
2199,1543527619.220947,0.05100393295288086,47.3,300.6,-1.0,11.177884529087514,-1.0
2200,1543527619.26999,0.04904294013977051,39.85,291.6,-1.0,11.68353153183875,-1.0
2201,1543527619.319994,0.050004005432128906,39.85,283.65,-1.0,7.950157314431362,-1.0
2202,1543527619.369931,0.04993700981140137,39.85,265.95,-1.0,17.700070443629226,-1.0
2203,1543527619.419996,0.050065040588378906,32.0,263.6,-1.0,8.19435821310497,-1.0
2204,1543527619.469929,0.04993295669555664,31.5,241.45,-1.0,22.155698890299355,-1.0
2205,1543527619.519987,0.05005812644958496,28.35,218.75,-1.0,22.917569806410334,-1.0
2206,1543527619.569937,0.04994988441467285,25.8,189.7,-1.0,29.16174711848846,-1.0
2207,1543527619.62,0.05006289482116699,21.85,200.25,-1.0,11.265323178063266,-1.0
2208,1543527619.669934,0.04993414878845215,17.6,204.75,-1.0,6.189910616139038,-1.0
2209,1543527619.719982,0.050047874450683594,13.55,213.65,-1.0,9.778292530021316,-1.0
2210,1543527619.769924,0.0499420166015625,12.05,214.1,-1.0,1.5668421159223749,-1.0
2211,1543527619.819989,0.050065040588378906,0.0,222.8,-1.0,14.86253701503967,-1.0
2212,1543527619.86994,0.04995107650756836,0.0,221.0,-1.0,1.8006929563454503,-1.0
2213,1543527619.920932,0.05099201202392578,0.0,220.55,-1.0,0.4528810758212217,-1.0
2214,1543527619.969938,0.049005985260009766,0.0,221.1,-1.0,0.5521825159252984,-1.0
2215,1543527620.020248,0.05030989646911621,0.0,222.8,-1.0,1.7007447738762076,-1.0
2216,1543527620.070978,0.050729990005493164,0.0,221.45,-1.0,1.3509528890248534,-1.0
2217,1543527620.12004,0.04906201362609863,0.0,220.5,-1.0,0.9512675035583987,-1.0
2218,1543527620.170212,0.05017209053039551,0.0,219.3,-1.0,1.2010489044742918,-1.0
2219,1543527620.220012,0.04979991912841797,0.0,216.95,-1.0,2.3505276366077585,-1.0
2220,1543527620.270389,0.05037713050842285,0.0,215.6,-1.0,1.3509397427166114,-1.0
2221,1543527620.320016,0.049626827239990234,0.0,215.55,-1.0,0.07045129478512621,-1.0
2222,1543527620.370954,0.05093812942504883,0.0,216.95,-1.0,1.4009269833016564,-1.0
2223,1543527620.421958,0.05100393295288086,0.0,218.7,-1.0,1.750743100945072,-1.0
2224,1543527620.470068,0.048110008239746094,0.0,226.4,-1.0,7.700150839281873,-1.0
2225,1543527620.520955,0.050887107849121094,0.0,233.25,-1.0,6.850189574751009,-1.0
2226,1543527620.570073,0.0491178035736084,0.0,239.4,-1.0,6.150196394349174,-1.0
2227,1543527620.62096,0.050887107849121094,0.0,244.6,-1.0,5.2002492851961195,-1.0
2228,1543527620.670065,0.049104928970336914,0.0,240.35,-1.0,4.250284045826906,-1.0
2229,1543527620.720007,0.0499420166015625,0.0,231.65,-1.0,8.700143384205672,-1.0
2230,1543527620.770241,0.050234079360961914,0.0,226.85,-1.0,4.800262862388893,-1.0
2231,1543527620.820942,0.05070090293884277,0.0,224.9,-1.0,1.9506590679775444,-1.0
2232,1543527620.870434,0.04949212074279785,0.0,221.2,-1.0,3.700331192092154,-1.0
2233,1543527620.919997,0.049562931060791016,0.0,279.7,-1.0,58.50002099562999,-1.0
2234,1543527620.97,0.0500030517578125,0.0,236.5,-1.0,43.200028940949686,-1.0
2235,1543527621.021427,0.05142688751220703,0.0,199.25,-1.0,37.25003552685644,-1.0
2236,1543527621.071073,0.04964613914489746,0.0,194.9,-1.0,4.350283658590172,-1.0
2237,1543527621.120013,0.04893994331359863,0.0,197.45,-1.0,2.5504696855214735,-1.0
2238,1543527621.169953,0.04994010925292969,0.0,204.45,-1.0,7.000178213077443,-1.0
2239,1543527621.220004,0.050050973892211914,0.0,208.25,-1.0,3.80032960574193,-1.0
2240,1543527621.269953,0.049948930740356445,0.0,205.8,-1.0,2.45050911161229,-1.0
2241,1543527621.320947,0.050993919372558594,0.0,204.45,-1.0,1.3509631644920144,-1.0
2242,1543527621.369957,0.04901003837585449,0.0,201.5,-1.0,2.9504077548103997,-1.0
2243,1543527621.46999,0.10003304481506348,0.0,201.3,-1.0,0.22936860561346123,-1.0
2244,1543527621.520006,0.050015926361083984,0.0,201.65,-1.0,0.35707604936230714,-1.0
2245,1543527621.569949,0.049942970275878906,0.0,201.6,-1.0,0.07067040117735875,-1.0
2246,1543527621.620942,0.05099320411682129,0.0,200.6,-1.0,1.0012998601104568,-1.0
2247,1543527621.669944,0.04900193214416504,0.0,199.85,-1.0,0.7516017259945126,-1.0
2248,1543527621.719996,0.05005192756652832,0.0,199.5,-1.0,0.35356229711821363,-1.0
2249,1543527621.769987,0.04999113082885742,0.0,199.8,-1.0,0.3041366746346091,-1.0
2250,1543527621.820935,0.05094790458679199,0.0,198.6,-1.0,1.2010814312101614,-1.0
2251,1543527621.869938,0.049002885818481445,0.0,198.45,-1.0,0.1578133895350769,-1.0
2252,1543527621.92194,0.0520021915435791,0.0,198.5,-1.0,0.0722026575699872,-1.0
2253,1543527621.969938,0.04799795150756836,0.0,198.15,-1.0,0.353298510168363,-1.0
2254,1543527622.020144,0.05020594596862793,0.0,197.6,-1.0,0.5522911480823836,-1.0
2255,1543527622.069964,0.0498199462890625,0.0,197.0,-1.0,0.6020649267678618,-1.0
2256,1543527622.120962,0.05099797248840332,0.0,196.9,-1.0,0.11225943587802827,-1.0
2257,1543527622.170009,0.049046993255615234,0.0,196.2,-1.0,0.7017188994657384,-1.0
2258,1543527622.220952,0.05094313621520996,0.0,196.35,-1.0,0.15842600318623948,-1.0
2259,1543527622.270007,0.049054861068725586,0.0,195.9,-1.0,0.4526697968469849,-1.0
2260,1543527622.320955,0.050948143005371094,0.0,196.1,-1.0,0.20639597329449727,-1.0
2261,1543527622.369959,0.04900407791137695,0.0,195.2,-1.0,0.9013352201268096,-1.0
2262,1543527622.420948,0.05098891258239746,0.0,195.65,-1.0,0.45288388001232943,-1.0
2263,1543527622.469951,0.049002885818481445,0.0,195.8,-1.0,0.15781390027766193,-1.0
2264,1543527622.520951,0.051000118255615234,0.0,195.3,-1.0,0.5025982500959336,-1.0
2265,1543527622.569949,0.04899787902832031,0.0,194.45,-1.0,0.8514134137487123,-1.0
2266,1543527622.620015,0.05006599426269531,0.0,193.55,-1.0,0.9013921148155365,-1.0
2267,1543527622.669989,0.04997420310974121,0.0,194.2,-1.0,0.6519182689586478,-1.0
2268,1543527622.720948,0.050958871841430664,0.0,194.3,-1.0,0.11223981553738882,-1.0
2269,1543527622.769947,0.04899907112121582,0.0,194.0,-1.0,0.3039814958013263,-1.0
2270,1543527622.819991,0.05004405975341797,0.0,193.75,-1.0,0.2549617616777957,-1.0
2271,1543527622.869987,0.04999589920043945,0.0,193.95,-1.0,0.20615429235476718,-1.0
2272,1543527622.920935,0.05094790458679199,0.0,192.85,-1.0,1.1011796380682073,-1.0
2273,1543527623.02017,0.09923505783081055,0.0,193.5,-1.0,0.6593020899944904,-1.0
2274,1543527623.069983,0.049813032150268555,0.0,193.2,-1.0,0.30809718400916725,-1.0
2275,1543527623.120934,0.05095100402832031,0.0,192.75,-1.0,0.45287669380470325,-1.0
2276,1543527623.220936,0.10000205039978027,0.0,193.1,-1.0,0.367296086603562,-1.0
2277,1543527623.27094,0.050004005432128906,0.0,193.2,-1.0,0.12247532428959937,-1.0
2278,1543527623.319985,0.04904484748840332,0.0,192.85,-1.0,0.3534208780605891,-1.0
2279,1543527623.369933,0.04994797706604004,0.0,193.2,-1.0,0.3535471907058797,-1.0
2280,1543527623.469929,0.09999608993530273,0.0,192.5,-1.0,0.7088751876064697,-1.0
2281,1543527623.52093,0.05100107192993164,0.0,192.65,-1.0,0.16583612732860836,-1.0
2282,1543527623.569925,0.048995018005371094,0.0,192.3,-1.0,0.35341835838237223,-1.0
2283,1543527623.619982,0.05005693435668945,0.0,192.5,-1.0,0.20617183208072476,-1.0
2284,1543527623.669922,0.04994010925292969,0.0,192.75,-1.0,0.254939263669407,-1.0
2285,1543527623.720928,0.05100584030151367,0.0,192.5,-1.0,0.2551523692375429,-1.0
2286,1543527623.769925,0.04899716377258301,0.0,192.6,-1.0,0.11137664404691884,-1.0
2287,1543527623.82092,0.050994873046875,0.0,192.05,-1.0,0.552362623572045,-1.0
2288,1543527623.869918,0.048998117446899414,0.0,191.6,-1.0,0.45266411669833245,-1.0
2289,1543527623.920902,0.05098390579223633,0.0,191.05,-1.0,0.5523615681826219,-1.0
2290,1543527624.021344,0.10044193267822266,0.0,190.5,-1.0,0.5612795010185246,-1.0
2291,1543527624.06995,0.048606157302856445,0.0,189.9,-1.0,0.6041932688606425,-1.0
2292,1543527624.120953,0.05100297927856445,0.0,190.35,-1.0,0.4528874569369996,-1.0
2293,1543527624.170939,0.04998588562011719,0.0,191.15,-1.0,0.8015607420780759,-1.0
2294,1543527624.220945,0.05000591278076172,0.0,190.6,-1.0,0.5522685865719114,-1.0
2295,1543527624.269946,0.049001216888427734,0.0,191.3,-1.0,0.7017137084811773,-1.0
2296,1543527624.320945,0.05099892616271973,0.0,191.25,-1.0,0.07144845213226293,-1.0
2297,1543527624.369946,0.04900097846984863,0.0,191.7,-1.0,0.45266443165547676,-1.0
2298,1543527624.42094,0.050993919372558594,0.0,191.25,-1.0,0.4528844793392753,-1.0
2299,1543527624.469989,0.04904913902282715,0.0,191.4,-1.0,0.157827754876926,-1.0
2300,1543527624.520007,0.0500178337097168,0.0,192.4,-1.0,1.001250579055218,-1.0
2301,1543527624.57095,0.05094313621520996,0.0,192.05,-1.0,0.3536892128863476,-1.0
2302,1543527624.619997,0.049046993255615234,0.0,191.25,-1.0,0.8015043374215499,-1.0
2303,1543527624.66994,0.049942970275878906,0.0,191.95,-1.0,0.7017799534432301,-1.0
2304,1543527624.720946,0.05100607872009277,0.0,192.65,-1.0,0.7018566450964102,-1.0
2305,1543527624.769942,0.0489959716796875,0.0,191.6,-1.0,1.0511444457215071,-1.0
2306,1543527624.820941,0.05099892616271973,0.0,191.5,-1.0,0.11227155604341868,-1.0
2307,1543527624.869931,0.04899001121520996,0.0,191.75,-1.0,0.25476274637029,-1.0
2308,1543527624.920941,0.0510101318359375,0.0,192.6,-1.0,0.8515316285595224,-1.0
2309,1543527624.970929,0.04998779296875,0.0,191.75,-1.0,0.8514692153111798,-1.0
2310,1543527625.021328,0.050399065017700195,0.0,192.2,-1.0,0.45281368674030426,-1.0
2311,1543527625.069955,0.04862713813781738,0.0,192.6,-1.0,0.402948803557408,-1.0
2312,1543527625.12095,0.050994873046875,0.0,192.2,-1.0,0.403244446019621,-1.0
2313,1543527625.169945,0.048995018005371094,0.0,191.95,-1.0,0.25476363792647816,-1.0
2314,1543527625.220941,0.05099606513977051,0.0,191.75,-1.0,0.2064088245433544,-1.0
2315,1543527625.269971,0.04902982711791992,0.0,192.4,-1.0,0.6518495148722434,-1.0
2316,1543527625.320947,0.05097603797912598,0.0,192.15,-1.0,0.25515161019434224,-1.0
2317,1543527625.370945,0.04999804496765137,0.0,192.2,-1.0,0.07071605879088622,-1.0
2318,1543527625.420935,0.049989938735961914,0.0,191.7,-1.0,0.5024927800879693,-1.0
2319,1543527625.469941,0.049005985260009766,0.0,192.05,-1.0,0.3534155553392678,-1.0
2320,1543527625.520929,0.050988197326660156,0.0,191.05,-1.0,1.0013010163938214,-1.0
2321,1543527625.570005,0.04907584190368652,0.0,190.95,-1.0,0.11140958379701432,-1.0
