RowId , Time  , TimeInterval  , FEBF:904  , FEBF:905  , FEBF:906  , FEBF:907  , FEBF:908  , FEBF:909  , FEBF:910  , Difference  , Label 
25,1543527611.861478,0.09998512268066406,3.25,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.16006881483693525,-1.0
26,1543527611.961692,0.10021400451660156,3.5,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.2693378901828487,-1.0
27,1543527612.061937,0.10024499893188477,3.625,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.16023127276380025,-1.0
28,1543527612.163661,0.10172390937805176,4.125,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.5102449812739581,-1.0
29,1543527612.26313,0.09946894645690918,4.375,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.26907091289662505,-1.0
30,1543527612.36308,0.09995007514953613,4.625,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.26924013260882335,-1.0
31,1543527612.463074,0.09999394416809082,4.875,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.26925599490964364,-1.0
32,1543527612.563086,0.10001206398010254,5.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.16008564354709548,-1.0
33,1543527612.663143,0.10005688667297363,5.125,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.16011365519455886,-1.0
34,1543527612.763659,0.10051608085632324,5.375,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.26945072530986613,-1.0
35,1543527612.863551,0.09989190101623535,5.5,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.1600118167171104,-1.0
36,1543527612.963768,0.10021710395812988,5.75,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.269339142500135,-1.0
37,1543527613.064004,0.1002359390258789,5.875,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.16022560290777343,-1.0
38,1543527613.164206,0.10020208358764648,6.25,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.3881564873881363,-1.0
39,1543527613.26455,0.10034394264221191,6.25,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.1003440429172299,-1.0
40,1543527613.364587,0.1000370979309082,6.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.26927219521538975,-1.0
41,1543527613.464808,0.10022091865539551,6.25,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.2693404283173808,-1.0
42,1543527613.565014,0.10020589828491211,6.5,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.26933477732498207,-1.0
43,1543527613.665228,0.10021400451660156,6.5,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.1002140048444549,-1.0
44,1543527613.765433,0.1002051830291748,6.375,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.1602063631187259,-1.0
45,1543527613.865647,0.10021400451660156,6.375,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.10021400490486386,-1.0
46,1543527613.965863,0.10021591186523438,6.375,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.10021591188338508,-1.0
47,1543527614.06608,0.10021710395812988,6.25,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.1602138194013728,-1.0
48,1543527614.166288,0.10020780563354492,6.125,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.1602080035339969,-1.0
49,1543527614.266485,0.10019707679748535,6.25,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.16020129310922898,-1.0
50,1543527614.366675,0.1001899242401123,6.25,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.1001899244954228,-1.0
51,1543527614.466872,0.10019707679748535,6.125,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.16020129290963994,-1.0
52,1543527614.567055,0.10018301010131836,6.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.16019249580062356,-1.0
53,1543527614.667227,0.10017204284667969,6.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.10017204344705016,-1.0
54,1543527614.767419,0.10019207000732422,5.875,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.16019816257822597,-1.0
55,1543527614.867595,0.10017585754394531,5.875,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.10017585885585804,-1.0
56,1543527614.967788,0.10019302368164062,5.625,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.269329987727223,-1.0
57,1543527615.068016,0.10022807121276855,6.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.38816319697694324,-1.0
58,1543527615.168238,0.10022187232971191,5.75,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.26934072052272234,-1.0
59,1543527615.268414,0.10017609596252441,5.75,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.10017610642148503,-1.0
60,1543527615.368616,0.10020208358764648,6.125,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.388156486781636,-1.0
61,1543527615.468792,0.10017585754394531,6.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.16018802427918946,-1.0
62,1543527615.569501,0.1007089614868164,5.875,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.16052283053686467,-1.0
63,1543527615.669493,0.09999203681945801,6.125,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.2692562374547385,-1.0
64,1543527615.769488,0.09999513626098633,6.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.16007506765720814,-1.0
65,1543527615.869618,0.10012984275817871,6.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.1001299333696871,-1.0
66,1543527615.969808,0.1001901626586914,6.25,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.2693289296233612,-1.0
67,1543527616.070557,0.10074901580810547,5.9375,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.32833965112843816,-1.0
68,1543527616.170575,0.10001778602600098,6.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.1179421138463151,-1.0
69,1543527616.270561,0.09998607635498047,5.9375,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.11791296141801894,-1.0
70,1543527616.370745,0.10018396377563477,6.125,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.21258672526107775,-1.0
71,1543527616.47095,0.1002049446105957,6.0625,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.11809860864806151,-1.0
72,1543527616.571557,0.10060715675354004,6.0625,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.10060796074187822,-1.0
73,1543527616.671564,0.1000070571899414,5.9375,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.1600836394116477,-1.0
74,1543527616.771642,0.10007786750793457,6.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.11799082413067907,-1.0
75,1543527616.871877,0.1002349853515625,5.875,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.16022508222636284,-1.0
76,1543527616.972643,0.10076594352722168,6.125,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.26954416575306456,-1.0
77,1543527617.072253,0.0996100902557373,6.125,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.09961679616179861,-1.0
78,1543527617.172562,0.10030889511108398,6.125,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.10031132920379585,-1.0
79,1543527617.272731,0.10016918182373047,6.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.16018390838981997,-1.0
80,1543527617.372936,0.1002049446105957,6.125,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.16020621774260035,-1.0
81,1543527617.47316,0.10022401809692383,6.125,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.10022401991184746,-1.0
82,1543527617.573366,0.10020589828491211,6.125,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.10020589992317687,-1.0
83,1543527617.673599,0.10023307800292969,6.125,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.10023308168802583,-1.0
84,1543527617.77382,0.10022091865539551,6.25,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.16021620605912854,-1.0
85,1543527617.974235,0.20041513442993164,6.3125,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.23261847945346448,-1.0
86,1543527618.074385,0.10014986991882324,6.1875,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.1889659220924232,-1.0
87,1543527618.174613,0.10022807121276855,6.1875,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.10022810172039666,-1.0
88,1543527618.274816,0.10020303726196289,6.125,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.11809699108453617,-1.0
89,1543527618.375017,0.10020089149475098,6.1875,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.11809516781370513,-1.0
90,1543527618.475213,0.10019612312316895,6.125,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.11809112206957219,-1.0
91,1543527618.575415,0.10020184516906738,6.1875,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.118095977103488,-1.0
92,1543527618.67561,0.10019516944885254,5.9375,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.2693307855137424,-1.0
93,1543527618.775818,0.10020804405212402,6.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.11810123732843716,-1.0
94,1543527618.876014,0.10019588470458984,5.625,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.3881548859148693,-1.0
95,1543527618.976196,0.10018205642700195,5.3125,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.32816565119031615,-1.0
96,1543527619.076433,0.10023689270019531,5.25,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.11812572821027317,-1.0
97,1543527619.176644,0.10021114349365234,4.8125,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.4488301727194006,-1.0
98,1543527619.276837,0.10019302368164062,4.5,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.32816899963707324,-1.0
99,1543527619.377008,0.10017085075378418,4.125,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.38814842500308516,-1.0
100,1543527619.4772,0.10019207000732422,4.125,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.10019207225429205,-1.0
101,1543527619.577374,0.1001739501953125,3.875,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.2693228928740751,-1.0
102,1543527619.677555,0.10018110275268555,3.625,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.26932555281648124,-1.0
103,1543527619.777724,0.10016894340515137,3.375,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.2693210303165242,-1.0
104,1543527619.877905,0.10018086433410645,3.375,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.10018086504336637,-1.0
105,1543527619.978092,0.10018706321716309,3.25,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.16019503011799704,-1.0
106,1543527620.078327,0.1002349853515625,3.125,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.1602250123574934,-1.0
107,1543527620.178524,0.10019707679748535,3.25,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.16020129723513368,-1.0
108,1543527620.278711,0.10018706321716309,3.5,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.2693277700801602,-1.0
109,1543527620.378871,0.10015988349914551,3.75,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.26931766188146566,-1.0
110,1543527620.479484,0.10061311721801758,3.875,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.16046247155372645,-1.0
111,1543527620.579505,0.1000208854675293,4.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.16009224924447435,-1.0
112,1543527620.779684,0.2001791000366211,3.875,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.25637538890685235,-1.0
113,1543527620.879858,0.1001739501953125,3.875,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.141548049412613,-1.0
114,1543527620.980572,0.10071396827697754,3.875,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.10071541602765965,-1.0
115,1543527621.08057,0.09999799728393555,3.875,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.10000056037473419,-1.0
116,1543527621.180545,0.0999751091003418,3.5,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.38809795537144254,-1.0
117,1543527621.280674,0.1001288890838623,3.5,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.10012900717300523,-1.0
118,1543527621.38084,0.10016608238220215,3.25,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.26931996851911955,-1.0
119,1543527621.481496,0.10065603256225586,3.25,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.10065722498833775,-1.0
120,1543527621.581509,0.10001301765441895,3.125,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.16008752970957738,-1.0
121,1543527621.681493,0.09998393058776855,2.875,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.269252274311355,-1.0
122,1543527621.78171,0.10021686553955078,2.375,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.5099445797312333,-1.0
123,1543527621.882485,0.10077500343322754,1.875,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.5100548135591658,-1.0
124,1543527621.98213,0.09964513778686523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.086349855424842,-1.0
125,1543527634.405747,12.423616886138916,1.625,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,17.74449664509353,-1.0
126,1543527634.505932,0.10018515586853027,1.75,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,12.324472876196019,-1.0
127,1543527634.60612,0.10018801689147949,2.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.26932812466735223,-1.0
128,1543527634.706316,0.10019588470458984,2.125,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.16020054735748546,-1.0
129,1543527634.806499,0.10018301010131836,2.125,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.10018301092858142,-1.0
130,1543527634.906689,0.1001899242401123,2.375,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.26932883426592996,-1.0
131,1543527635.006895,0.10020613670349121,2.375,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.10020613801500752,-1.0
132,1543527635.107079,0.10018396377563477,2.375,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.1001839662293145,-1.0
133,1543527635.207264,0.10018491744995117,2.375,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.10018491745449025,-1.0
134,1543527635.407625,0.20036101341247559,2.25,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.25652443528437424,-1.0
135,1543527635.507802,0.10017704963684082,2.25,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.14167663135372668,-1.0
136,1543527635.708159,0.20035696029663086,2.375,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.2565227593004356,-1.0
137,1543527636.008301,0.3001420497894287,2.375,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.31629466346570817,-1.0
138,1543527636.208682,0.20038104057312012,2.5,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.256378275953761,-1.0
139,1543527636.309098,0.10041594505310059,2.375,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.18894809430961176,-1.0
140,1543527636.509255,0.20015692710876465,2.5,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.2561953531410194,-1.0
141,1543527636.609417,0.10016202926635742,2.625,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.18882905417670262,-1.0
142,1543527636.81007,0.200653076171875,2.625,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.22441057792671718,-1.0
143,1543527636.91007,0.09999990463256836,2.5,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.18909268062895468,-1.0
144,1543527637.009998,0.09992814064025879,2.375,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.16003324167775249,-1.0
145,1543527637.110175,0.10017681121826172,2.5,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.1601888115409925,-1.0
146,1543527637.210861,0.10068607330322266,2.375,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.16050839450039087,-1.0
147,1543527637.310854,0.09999299049377441,2.25,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.1600752276639606,-1.0
148,1543527637.410852,0.09999799728393555,2.25,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0999979974092778,-1.0
149,1543527637.511009,0.10015702247619629,2.125,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.16017632297037243,-1.0
150,1543527637.612278,0.10126900672912598,2.125,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.10127511161624324,-1.0
151,1543527637.711693,0.09941506385803223,2.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.15972411222500474,-1.0
152,1543527637.811686,0.09999299049377441,2.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.09999466059287546,-1.0
153,1543527637.912279,0.10059285163879395,1.875,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.16045024660067592,-1.0
154,1543527638.212519,0.30024003982543945,2.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.381612475248406,-1.0
155,1543527638.513077,0.30055809020996094,2.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.30055825849027357,-1.0
156,1543527638.613106,0.10002899169921875,2.125,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.2565983603413968,-1.0
157,1543527638.713688,0.10058188438415527,2.25,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.16044320227603484,-1.0
158,1543527638.813706,0.10001802444458008,2.25,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.10001961383562764,-1.0
159,1543527639.014283,0.2005770206451416,2.25,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.2243730218358395,-1.0
160,1543527639.11429,0.1000070571899414,2.5,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.2874295201213204,-1.0
161,1543527639.21428,0.0999898910522461,2.625,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.16007179204130978,-1.0
162,1543527639.314885,0.10060501098632812,2.625,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.10060689145427618,-1.0
163,1543527639.414869,0.09998416900634766,2.75,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.16006942086686637,-1.0
164,1543527639.514848,0.09997892379760742,2.875,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.1600649406685924,-1.0
165,1543527639.61487,0.1000220775604248,3.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.16009190442289978,-1.0
166,1543527639.715018,0.10014796257019043,2.875,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.1601706285621554,-1.0
167,1543527639.815197,0.10017895698547363,2.875,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.10017896178016199,-1.0
168,1543527639.915495,0.10029792785644531,2.875,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.10029799841654292,-1.0
169,1543527640.016012,0.10051703453063965,2.75,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.16040175260441664,-1.0
170,1543527640.115751,0.09973907470703125,2.625,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.15991712930421778,-1.0
171,1543527640.215969,0.10021805763244629,2.375,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.26933972692542624,-1.0
172,1543527640.316139,0.10016989707946777,2.25,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.16018430197853356,-1.0
173,1543527640.416309,0.10017013549804688,2.25,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.1001701354983306,-1.0
174,1543527640.516494,0.10018491744995117,2.25,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.10018491854046513,-1.0
175,1543527640.616668,0.1001739501953125,2.125,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.16018682972708345,-1.0
176,1543527640.716853,0.10018491744995117,2.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.16019368840480017,-1.0
177,1543527640.817042,0.100189208984375,2.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.10018920907628744,-1.0
178,1543527640.917213,0.10017085075378418,2.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.10017085243603319,-1.0
179,1543527641.017781,0.10056805610656738,2.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.10056884050811148,-1.0
180,1543527641.117596,0.09981489181518555,1.875,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.15996430815818574,-1.0
181,1543527641.217794,0.10019803047180176,1.875,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.10019876299465132,-1.0
182,1543527641.317966,0.10017204284667969,1.75,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.16018563869284191,-1.0
183,1543527641.418555,0.10058903694152832,1.625,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.16044727556708244,-1.0
184,1543527641.51837,0.09981489181518555,1.625,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0998178938304843,-1.0
185,1543527641.718772,0.20040202140808105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9480338771500207,-1.0
186,1543527641.919598,0.20082616806030273,1.625,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2.94634626778289,-1.0
187,1543527642.02005,0.10045194625854492,1.75,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.18918397899779482,-1.0
188,1543527642.119632,0.09958195686340332,1.75,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.09958575708550083,-1.0
189,1543527642.319919,0.2002871036529541,1.75,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.22417950503914078,-1.0
190,1543527642.420559,0.10063982009887695,1.875,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.18889932373950144,-1.0
191,1543527642.520558,0.09999918937683105,1.875,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.10000124141102125,-1.0
192,1543527642.720758,0.20019984245300293,1.875,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.22387529518707183,-1.0
193,1543527642.820955,0.10019707679748535,1.875,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.1415627328696135,-1.0
194,1543527642.921536,0.10058093070983887,1.75,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.16044211095059624,-1.0
195,1543527643.021731,0.10019493103027344,1.75,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.10019567455690827,-1.0
196,1543527643.121618,0.09988713264465332,1.625,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.16000791857847774,-1.0
197,1543527643.221862,0.10024404525756836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.941202814495494,-1.0
198,1543527646.327543,3.1056809425354004,1.625,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,5.226713122063098,-1.0
199,1543527646.427696,0.10015296936035156,1.875,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3.0175700513508237,-1.0
200,1543527646.527883,0.10018706321716309,2.25,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.38815261019149533,-1.0
201,1543527646.62855,0.10066699981689453,2.625,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.3882770598313457,-1.0
202,1543527646.728528,0.09997797012329102,2.75,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.16006582793304866,-1.0
203,1543527646.828525,0.09999704360961914,2.875,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.16007626024636493,-1.0
204,1543527646.928696,0.10017085075378418,3.5,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.6329764841995793,-1.0
205,1543527647.029424,0.10072803497314453,3.5,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.10072957601323125,-1.0
206,1543527647.130075,0.10065102577209473,3.875,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.3882726296294807,-1.0
207,1543527647.230072,0.09999704360961914,4.25,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.3881041566684553,-1.0
208,1543527647.330067,0.09999489784240723,4.5,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.26925634551318894,-1.0
209,1543527647.430229,0.10016202926635742,4.75,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.2693185103918175,-1.0
210,1543527647.530428,0.10019898414611816,5.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.26933220711525974,-1.0
211,1543527647.6306,0.10017204284667969,5.625,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.6329766495645085,-1.0
212,1543527647.731054,0.10045409202575684,5.75,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.16036241503687404,-1.0
213,1543527647.831065,0.10001087188720703,6.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.26926264304528125,-1.0
214,1543527647.931265,0.10020017623901367,6.375,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.38815603969855605,-1.0
215,1543527648.030999,0.09973382949829102,6.75,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.38803615066856434,-1.0
216,1543527648.131181,0.10018205642700195,7.125,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.3881515752091219,-1.0
217,1543527648.231411,0.10022997856140137,7.5,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.3881636908559969,-1.0
218,1543527648.331635,0.10022401809692383,7.75,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.26934151896619957,-1.0
219,1543527648.431884,0.10024905204772949,8.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.26935083638846763,-1.0
220,1543527648.532068,0.10018396377563477,8.625,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.6329785389997681,-1.0
221,1543527648.632291,0.10022306442260742,9.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.38816190458508254,-1.0
222,1543527648.732499,0.10020780563354492,9.5,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.5099427463379795,-1.0
223,1543527648.832712,0.10021305084228516,9.5,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.10021305097955378,-1.0
224,1543527648.93295,0.10023808479309082,9.625,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.16022694614104568,-1.0
225,1543527649.033206,0.10025596618652344,10.25,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.6329899359987784,-1.0
226,1543527649.133415,0.10020899772644043,10.125,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.1602087557887333,-1.0
227,1543527649.233646,0.10023093223571777,10.125,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.1002309346357887,-1.0
228,1543527649.333858,0.10021209716796875,9.5625,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.5713569066472919,-1.0
229,1543527649.434078,0.1002199649810791,9.75,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.21260360166918904,-1.0
230,1543527649.534269,0.10019111633300781,9.9375,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.212590005937012,-1.0
231,1543527649.634496,0.10022687911987305,10.1875,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.2693425858958931,-1.0
232,1543527649.734701,0.1002049446105957,10.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.2125965225621888,-1.0
