RowId , Time  , TimeInterval  , F00E:3216  , F00E:3217  , F00E:3218  , F00E:3219  , F00E:3220  , F00E:3221  , F00E:3222  , F00E:3223  , F00E:3224  , F00E:5714  , F00E:3225  , Difference  , Label 
3911,1543528034.059051,0.05005908012390137,403.8,-1.0,3.0,3.0,3.0,3.0,31.0,3.0,31.0,7.0,31.0,3.7003386215866922,-1.0
3912,1543528034.108993,0.0499420166015625,399.6,-1.0,3.0,3.0,3.0,3.0,31.0,3.0,31.0,7.0,31.0,4.200296920305278,-1.0
3913,1543528034.159053,0.05006003379821777,394.6,-1.0,3.0,3.0,3.0,3.0,31.0,3.0,31.0,7.0,31.0,5.000250595811368,-1.0
3914,1543528034.208997,0.04994392395019531,389.4,-1.0,3.0,3.0,3.0,3.0,31.0,3.0,31.0,7.0,31.0,5.200239841490151,-1.0
3915,1543528034.259044,0.05004692077636719,385.5,-1.0,3.0,3.0,3.0,3.0,31.0,3.0,31.0,7.0,31.0,3.900321102792354,-1.0
3916,1543528034.309,0.04995608329772949,384.0,-1.0,3.0,3.0,3.0,3.0,31.0,3.0,31.0,7.0,31.0,1.5008316422936643,-1.0
3917,1543528034.359046,0.05004596710205078,381.0,-1.0,3.0,3.0,3.0,3.0,31.0,3.0,31.0,7.0,31.0,3.0004174054458286,-1.0
3918,1543528034.408986,0.04994010925292969,379.0,-1.0,3.0,3.0,3.0,3.0,31.0,3.0,31.0,7.0,31.0,2.0006234092697404,-1.0
3919,1543528034.459035,0.050048828125,377.1,-1.0,3.0,3.0,3.0,3.0,31.0,3.0,31.0,7.0,31.0,1.900659069116919,-1.0
3920,1543528034.508986,0.04995107650756836,371.8,-1.0,3.0,3.0,3.0,3.0,31.0,3.0,31.0,7.0,31.0,5.3002353834145675,-1.0
3921,1543528034.559038,0.05005192756652832,369.6,-1.0,3.0,3.0,3.0,3.0,31.0,3.0,31.0,7.0,31.0,2.2005692912571537,-1.0
3922,1543528034.608973,0.049935102462768555,365.9,-1.0,3.0,3.0,3.0,3.0,31.0,3.0,31.0,7.0,31.0,3.700336947915204,-1.0
3923,1543528034.659972,0.05099892616271973,363.3,-1.0,3.0,3.0,3.0,3.0,31.0,3.0,31.0,7.0,31.0,2.6005003407403042,-1.0
3924,1543528034.709026,0.04905414581298828,360.5,-1.0,3.0,3.0,3.0,3.0,31.0,3.0,31.0,7.0,31.0,2.800430340392725,-1.0
3925,1543528034.759051,0.050024986267089844,358.2,-1.0,3.0,3.0,3.0,3.0,31.0,3.0,31.0,7.0,31.0,2.3005441621021454,-1.0
3926,1543528034.808973,0.04992198944091797,355.9,-1.0,3.0,3.0,3.0,3.0,31.0,3.0,31.0,7.0,31.0,2.3005417222119964,-1.0
3927,1543528034.859028,0.05005502700805664,354.4,-1.0,3.0,3.0,3.0,3.0,31.0,3.0,31.0,7.0,31.0,1.5008349420998206,-1.0
3928,1543528034.908969,0.04994082450866699,352.3,-1.0,3.0,3.0,3.0,3.0,31.0,3.0,31.0,7.0,31.0,2.1005937491563365,-1.0
3929,1543528034.959031,0.05006217956542969,349.8,-1.0,3.0,3.0,3.0,3.0,31.0,3.0,31.0,7.0,31.0,2.5005011970702777,-1.0
3930,1543528035.008999,0.04996800422668457,348.3,-1.0,3.0,3.0,3.0,3.0,31.0,3.0,31.0,7.0,31.0,1.5008320393419752,-1.0
3931,1543528035.108998,0.09999895095825195,347.9,-1.0,3.0,3.0,3.0,3.0,31.0,3.0,31.0,7.0,31.0,0.4153346672547755,-1.0
3932,1543528035.159058,0.05006003379821777,347.9,-1.0,3.0,3.0,3.0,3.0,31.0,3.0,31.0,7.0,31.0,0.07070998819824156,-1.0
3933,1543528035.209,0.0499420166015625,347.8,-1.0,3.0,3.0,3.0,3.0,31.0,3.0,31.0,7.0,31.0,0.11177754224477576,-1.0
3934,1543528035.259191,0.05019092559814453,347.7,-1.0,3.0,3.0,3.0,3.0,31.0,3.0,31.0,7.0,31.0,0.1118891905775156,-1.0
3935,1543528035.308999,0.04980802536010742,347.0,-1.0,3.0,3.0,3.0,3.0,31.0,3.0,31.0,7.0,31.0,0.7017698953381012,-1.0
3936,1543528035.35905,0.050050973892211914,347.0,-1.0,3.0,3.0,3.0,3.0,31.0,3.0,31.0,7.0,31.0,0.050051563527507614,-1.0
3937,1543528035.409,0.04994988441467285,347.0,-1.0,3.0,3.0,3.0,3.0,31.0,3.0,31.0,7.0,31.0,0.049949986707922625,-1.0
3938,1543528035.459052,0.05005216598510742,347.6,-1.0,3.0,3.0,3.0,3.0,31.0,3.0,31.0,7.0,31.0,0.6020840720209659,-1.0
3939,1543528035.508994,0.0499420166015625,348.7,-1.0,3.0,3.0,3.0,3.0,31.0,3.0,31.0,7.0,31.0,1.1011331514195013,-1.0
3940,1543528035.559054,0.05005979537963867,349.8,-1.0,3.0,3.0,3.0,3.0,31.0,3.0,31.0,7.0,31.0,1.1011385003646643,-1.0
3941,1543528035.608989,0.049935102462768555,351.2,-1.0,3.0,3.0,3.0,3.0,31.0,3.0,31.0,7.0,31.0,1.400890263370485,-1.0
3942,1543528035.659126,0.05013704299926758,353.2,-1.0,3.0,3.0,3.0,3.0,31.0,3.0,31.0,7.0,31.0,2.000628342261673,-1.0
3943,1543528035.70899,0.04986405372619629,357.6,-1.0,3.0,3.0,3.0,3.0,31.0,3.0,31.0,7.0,31.0,4.400282547561855,-1.0
3944,1543528035.759039,0.050048828125,360.2,-1.0,3.0,3.0,3.0,3.0,31.0,3.0,31.0,7.0,31.0,2.6004816706406695,-1.0
3945,1543528035.809002,0.04996299743652344,361.5,-1.0,3.0,3.0,3.0,3.0,31.0,3.0,31.0,7.0,31.0,1.3009597643585211,-1.0
3946,1543528035.859038,0.05003619194030762,362.4,-1.0,3.0,3.0,3.0,3.0,31.0,3.0,31.0,7.0,31.0,0.901389830129718,-1.0
3947,1543528035.908982,0.04994392395019531,366.9,-1.0,3.0,3.0,3.0,3.0,31.0,3.0,31.0,7.0,31.0,4.500277147471356,-1.0
3948,1543528035.959036,0.050054073333740234,369.5,-1.0,3.0,3.0,3.0,3.0,31.0,3.0,31.0,7.0,31.0,2.60048176736356,-1.0
3949,1543528036.009021,0.04998493194580078,374.8,-1.0,3.0,3.0,3.0,3.0,31.0,3.0,31.0,7.0,31.0,5.300235702136489,-1.0
3950,1543528036.060062,0.0510408878326416,379.0,-1.0,3.0,3.0,3.0,3.0,31.0,3.0,31.0,7.0,31.0,4.200310260834726,-1.0
3951,1543528036.109021,0.04895901679992676,381.8,-1.0,3.0,3.0,3.0,3.0,31.0,3.0,31.0,7.0,31.0,2.8004287742260248,-1.0
3952,1543528036.159083,0.050061941146850586,383.8,-1.0,3.0,3.0,3.0,3.0,31.0,3.0,31.0,7.0,31.0,2.000626755392796,-1.0
3953,1543528036.209027,0.049944162368774414,386.2,-1.0,3.0,3.0,3.0,3.0,31.0,3.0,31.0,7.0,31.0,2.40051961733839,-1.0
3954,1543528036.259082,0.05005502700805664,391.1,-1.0,3.0,3.0,3.0,3.0,31.0,3.0,31.0,7.0,31.0,4.900255658434576,-1.0
3955,1543528036.309024,0.0499420166015625,394.1,-1.0,3.0,3.0,3.0,3.0,31.0,3.0,31.0,7.0,31.0,3.000415674168095,-1.0
3956,1543528036.35907,0.05004596710205078,395.6,-1.0,3.0,3.0,3.0,3.0,31.0,3.0,31.0,7.0,31.0,1.5008346376696156,-1.0
3957,1543528036.409024,0.04995393753051758,397.0,-1.0,3.0,3.0,3.0,3.0,31.0,3.0,31.0,7.0,31.0,1.4008909323513308,-1.0
3958,1543528036.459073,0.0500490665435791,398.6,-1.0,3.0,3.0,3.0,3.0,31.0,3.0,31.0,7.0,31.0,1.6007825955174193,-1.0
3959,1543528036.509008,0.04993486404418945,400.3,-1.0,3.0,3.0,3.0,3.0,31.0,3.0,31.0,7.0,31.0,1.700733225314683,-1.0
3960,1543528036.559209,0.0502011775970459,400.8,-1.0,3.0,3.0,3.0,3.0,31.0,3.0,31.0,7.0,31.0,0.5025139094144943,-1.0
3961,1543528036.609065,0.049855947494506836,401.3,-1.0,3.0,3.0,3.0,3.0,31.0,3.0,31.0,7.0,31.0,0.5024795863360011,-1.0
3962,1543528036.660016,0.05095100402832031,401.9,-1.0,3.0,3.0,3.0,3.0,31.0,3.0,31.0,7.0,31.0,0.6021604470241011,-1.0
3963,1543528036.708384,0.048367977142333984,402.8,-1.0,3.0,3.0,3.0,3.0,31.0,3.0,31.0,7.0,31.0,0.9013024649033178,-1.0
3964,1543528036.809119,0.10073494911193848,403.3,-1.0,3.0,3.0,3.0,3.0,31.0,3.0,31.0,7.0,31.0,0.5127278320179725,-1.0
3965,1543528036.859066,0.04994702339172363,403.3,-1.0,3.0,3.0,3.0,3.0,31.0,3.0,31.0,7.0,31.0,0.07123284737152831,-1.0
3966,1543528036.909106,0.05004000663757324,403.9,-1.0,3.0,3.0,3.0,3.0,31.0,3.0,31.0,7.0,31.0,0.6020830598099663,-1.0
3967,1543528036.960004,0.050898075103759766,403.9,-1.0,3.0,3.0,3.0,3.0,31.0,3.0,31.0,7.0,31.0,0.050905307491072416,-1.0
3968,1543528037.009165,0.04916095733642578,405.0,-1.0,3.0,3.0,3.0,3.0,31.0,3.0,31.0,7.0,31.0,1.1010993675887846,-1.0
3969,1543528037.059068,0.049902915954589844,405.9,-1.0,3.0,3.0,3.0,3.0,31.0,3.0,31.0,7.0,31.0,0.9013827441899035,-1.0
3970,1543528037.109318,0.05025005340576172,406.9,-1.0,3.0,3.0,3.0,3.0,31.0,3.0,31.0,7.0,31.0,1.0012617981185998,-1.0
3971,1543528037.160004,0.050685882568359375,407.5,-1.0,3.0,3.0,3.0,3.0,31.0,3.0,31.0,7.0,31.0,0.6021372340578348,-1.0
3972,1543528037.209004,0.04900002479553223,408.2,-1.0,3.0,3.0,3.0,3.0,31.0,3.0,31.0,7.0,31.0,0.7017149311126114,-1.0
3973,1543528037.259067,0.050063133239746094,408.8,-1.0,3.0,3.0,3.0,3.0,31.0,3.0,31.0,7.0,31.0,0.6020859137277437,-1.0
3974,1543528037.309002,0.04993486404418945,411.3,-1.0,3.0,3.0,3.0,3.0,31.0,3.0,31.0,7.0,31.0,2.5004986516893184,-1.0
3975,1543528037.359075,0.05007314682006836,411.9,-1.0,3.0,3.0,3.0,3.0,31.0,3.0,31.0,7.0,31.0,0.6020858237448788,-1.0
3976,1543528037.409004,0.049928903579711914,412.4,-1.0,3.0,3.0,3.0,3.0,31.0,3.0,31.0,7.0,31.0,0.5024867323808506,-1.0
3977,1543528037.459051,0.05004692077636719,414.5,-1.0,3.0,3.0,3.0,3.0,31.0,3.0,31.0,7.0,31.0,2.1005962744438422,-1.0
3978,1543528037.508995,0.049944162368774414,415.7,-1.0,3.0,3.0,3.0,3.0,31.0,3.0,31.0,7.0,31.0,1.2010388960870424,-1.0
3979,1543528037.559079,0.05008387565612793,416.3,-1.0,3.0,3.0,3.0,3.0,31.0,3.0,31.0,7.0,31.0,0.6020867164458692,-1.0
3980,1543528037.608997,0.049918174743652344,416.8,-1.0,3.0,3.0,3.0,3.0,31.0,3.0,31.0,7.0,31.0,0.5024856730559889,-1.0
3981,1543528037.659988,0.05099081993103027,418.3,-1.0,3.0,3.0,3.0,3.0,31.0,3.0,31.0,7.0,31.0,1.5008668209687817,-1.0
3982,1543528037.708987,0.04899907112121582,420.9,-1.0,3.0,3.0,3.0,3.0,31.0,3.0,31.0,7.0,31.0,2.6004624350361008,-1.0
3983,1543528037.759071,0.05008411407470703,422.0,-1.0,3.0,3.0,3.0,3.0,31.0,3.0,31.0,7.0,31.0,1.1011401344973804,-1.0
3984,1543528037.809066,0.04999494552612305,422.5,-1.0,3.0,3.0,3.0,3.0,31.0,3.0,31.0,7.0,31.0,0.5024932860538438,-1.0
3985,1543528037.859054,0.0499880313873291,425.2,-1.0,3.0,3.0,3.0,3.0,31.0,3.0,31.0,7.0,31.0,2.7004627017105283,-1.0
3986,1543528037.90904,0.04998588562011719,425.3,-1.0,3.0,3.0,3.0,3.0,31.0,3.0,31.0,7.0,31.0,0.11179708746580254,-1.0
3987,1543528037.959051,0.05001091957092285,425.8,-1.0,3.0,3.0,3.0,3.0,31.0,3.0,31.0,7.0,31.0,0.5024948683350189,-1.0
3988,1543528038.009064,0.050013065338134766,427.3,-1.0,3.0,3.0,3.0,3.0,31.0,3.0,31.0,7.0,31.0,1.5008335373082256,-1.0
3989,1543528038.059124,0.05006003379821777,427.8,-1.0,3.0,3.0,3.0,3.0,31.0,3.0,31.0,7.0,31.0,0.502499760387918,-1.0
3990,1543528038.208998,0.14987397193908691,427.8,-1.0,3.0,3.0,3.0,3.0,31.0,3.0,31.0,7.0,31.0,0.18006951355514753,-1.0
3991,1543528038.260002,0.05100393295288086,428.2,-1.0,3.0,3.0,3.0,3.0,31.0,3.0,31.0,7.0,31.0,0.41518271373670856,-1.0
3992,1543528038.309056,0.04905414581298828,428.2,-1.0,3.0,3.0,3.0,3.0,31.0,3.0,31.0,7.0,31.0,0.04909288025093665,-1.0
3993,1543528038.359052,0.04999589920043945,428.7,-1.0,3.0,3.0,3.0,3.0,31.0,3.0,31.0,7.0,31.0,0.502494255525676,-1.0
3994,1543528038.408996,0.049944162368774414,428.7,-1.0,3.0,3.0,3.0,3.0,31.0,3.0,31.0,7.0,31.0,0.04994418916569027,-1.0
3995,1543528038.459064,0.050067901611328125,428.9,-1.0,3.0,3.0,3.0,3.0,31.0,3.0,31.0,7.0,31.0,0.20617179749703216,-1.0
3996,1543528038.509041,0.04997706413269043,428.6,-1.0,3.0,3.0,3.0,3.0,31.0,3.0,31.0,7.0,31.0,0.30413437028843565,-1.0
3997,1543528038.559056,0.05001497268676758,429.0,-1.0,3.0,3.0,3.0,3.0,31.0,3.0,31.0,7.0,31.0,0.40311474660436125,-1.0
3998,1543528038.608998,0.0499420166015625,428.9,-1.0,3.0,3.0,3.0,3.0,31.0,3.0,31.0,7.0,31.0,0.11177750375109323,-1.0
3999,1543528038.659985,0.05098700523376465,428.5,-1.0,3.0,3.0,3.0,3.0,31.0,3.0,31.0,7.0,31.0,0.4032378537587105,-1.0
4000,1543528038.708988,0.049002885818481445,428.5,-1.0,3.0,3.0,3.0,3.0,31.0,3.0,31.0,7.0,31.0,0.049043037715798495,-1.0
4001,1543528038.759043,0.05005502700805664,428.1,-1.0,3.0,3.0,3.0,3.0,31.0,3.0,31.0,7.0,31.0,0.40312108941339436,-1.0
4002,1543528038.80899,0.04994702339172363,427.3,-1.0,3.0,3.0,3.0,3.0,31.0,3.0,31.0,7.0,31.0,0.8015576815242261,-1.0
4003,1543528038.859042,0.05005192756652832,426.6,-1.0,3.0,3.0,3.0,3.0,31.0,3.0,31.0,7.0,31.0,0.7017871518188367,-1.0
4004,1543528038.908982,0.04994010925292969,426.3,-1.0,3.0,3.0,3.0,3.0,31.0,3.0,31.0,7.0,31.0,0.3041283068304176,-1.0
4005,1543528038.95904,0.05005788803100586,426.0,-1.0,3.0,3.0,3.0,3.0,31.0,3.0,31.0,7.0,31.0,0.304147671413036,-1.0
4006,1543528039.009037,0.04999709129333496,425.8,-1.0,3.0,3.0,3.0,3.0,31.0,3.0,31.0,7.0,31.0,0.20615458479993318,-1.0
4007,1543528039.059059,0.05002188682556152,425.3,-1.0,3.0,3.0,3.0,3.0,31.0,3.0,31.0,7.0,31.0,0.5024959599602844,-1.0
4008,1543528039.108002,0.04894304275512695,424.1,-1.0,3.0,3.0,3.0,3.0,31.0,3.0,31.0,7.0,31.0,1.2009981620879489,-1.0
4009,1543528039.159052,0.05104994773864746,423.7,-1.0,3.0,3.0,3.0,3.0,31.0,3.0,31.0,7.0,31.0,0.4032499674057712,-1.0
4010,1543528039.208999,0.04994702339172363,422.4,-1.0,3.0,3.0,3.0,3.0,31.0,3.0,31.0,7.0,31.0,1.3009596156636984,-1.0
4011,1543528039.259094,0.0500950813293457,419.9,-1.0,3.0,3.0,3.0,3.0,31.0,3.0,31.0,7.0,31.0,2.50050185744673,-1.0
4012,1543528039.308998,0.04990410804748535,418.8,-1.0,3.0,3.0,3.0,3.0,31.0,3.0,31.0,7.0,31.0,1.1011314437753261,-1.0
4013,1543528039.359068,0.05006980895996094,417.7,-1.0,3.0,3.0,3.0,3.0,31.0,3.0,31.0,7.0,31.0,1.1011389618145973,-1.0
4014,1543528039.408002,0.048933982849121094,416.0,-1.0,3.0,3.0,3.0,3.0,31.0,3.0,31.0,7.0,31.0,1.700704508366575,-1.0
4015,1543528039.459049,0.05104708671569824,414.6,-1.0,3.0,3.0,3.0,3.0,31.0,3.0,31.0,7.0,31.0,1.400931929206429,-1.0
4016,1543528039.508996,0.04994702339172363,411.6,-1.0,3.0,3.0,3.0,3.0,31.0,3.0,31.0,7.0,31.0,3.0004159570441247,-1.0
4017,1543528039.559067,0.050071001052856445,410.4,-1.0,3.0,3.0,3.0,3.0,31.0,3.0,31.0,7.0,31.0,1.2010441792527886,-1.0
4018,1543528039.607998,0.04893088340759277,410.1,-1.0,3.0,3.0,3.0,3.0,31.0,3.0,31.0,7.0,31.0,0.30396633237788884,-1.0
4019,1543528039.659037,0.05103921890258789,408.7,-1.0,3.0,3.0,3.0,3.0,31.0,3.0,31.0,7.0,31.0,1.4009316353572865,-1.0
4020,1543528039.707995,0.04895782470703125,407.4,-1.0,3.0,3.0,3.0,3.0,31.0,3.0,31.0,7.0,31.0,1.3009232109551552,-1.0
4021,1543528039.759036,0.0510411262512207,406.9,-1.0,3.0,3.0,3.0,3.0,31.0,3.0,31.0,7.0,31.0,0.5026027623425056,-1.0
4022,1543528039.809041,0.05000495910644531,406.3,-1.0,3.0,3.0,3.0,3.0,31.0,3.0,31.0,7.0,31.0,0.6020810324014104,-1.0
4023,1543528039.859037,0.04999589920043945,405.4,-1.0,3.0,3.0,3.0,3.0,31.0,3.0,31.0,7.0,31.0,0.9013875914494296,-1.0
4024,1543528039.90898,0.049942970275878906,400.5,-1.0,3.0,3.0,3.0,3.0,31.0,3.0,31.0,7.0,31.0,4.900254514112632,-1.0
4025,1543528039.959032,0.05005216598510742,392.1,-1.0,3.0,3.0,3.0,3.0,31.0,3.0,31.0,7.0,31.0,8.400149119583718,-1.0
4026,1543528040.00901,0.049978017807006836,386.8,-1.0,3.0,3.0,3.0,3.0,31.0,3.0,31.0,7.0,31.0,5.300235637003508,-1.0
4027,1543528040.059051,0.05004096031188965,377.3,-1.0,3.0,3.0,3.0,3.0,31.0,3.0,31.0,7.0,31.0,9.500131793910581,-1.0
4028,1543528040.10799,0.04893898963928223,370.1,-1.0,3.0,3.0,3.0,3.0,31.0,3.0,31.0,7.0,31.0,7.200166403566386,-1.0
4029,1543528040.159047,0.051056861877441406,363.9,-1.0,3.0,3.0,3.0,3.0,31.0,3.0,31.0,7.0,31.0,6.2002105842082615,-1.0
4030,1543528040.208994,0.04994702339172363,357.4,-1.0,3.0,3.0,3.0,3.0,31.0,3.0,31.0,7.0,31.0,6.500191992309701,-1.0
4031,1543528040.259043,0.0500490665435791,344.9,-1.0,3.0,3.0,3.0,3.0,31.0,3.0,31.0,7.0,31.0,12.500100196377415,-1.0
4032,1543528040.309039,0.049996137619018555,331.9,-1.0,3.0,3.0,3.0,3.0,31.0,3.0,31.0,7.0,31.0,13.000096138743679,-1.0
4033,1543528040.359053,0.05001378059387207,328.7,-1.0,3.0,3.0,3.0,3.0,31.0,3.0,31.0,7.0,31.0,3.2003908165348327,-1.0
4034,1543528040.408994,0.049941062927246094,317.6,-1.0,3.0,3.0,3.0,3.0,31.0,3.0,31.0,7.0,31.0,11.100112346956378,-1.0
4035,1543528040.459046,0.05005192756652832,310.6,-1.0,3.0,3.0,3.0,3.0,31.0,3.0,31.0,7.0,31.0,7.0001789411231545,-1.0
4036,1543528040.508984,0.049938201904296875,308.3,-1.0,3.0,3.0,3.0,3.0,31.0,3.0,31.0,7.0,31.0,2.3005420745865557,-1.0
4037,1543528040.559078,0.050093889236450195,301.0,-1.0,3.0,3.0,3.0,3.0,31.0,3.0,31.0,7.0,31.0,7.300171876194255,-1.0
4038,1543528040.608985,0.04990696907043457,297.5,-1.0,3.0,3.0,3.0,3.0,31.0,3.0,31.0,7.0,31.0,3.500355801986556,-1.0
4039,1543528040.65998,0.0509951114654541,292.3,-1.0,3.0,3.0,3.0,3.0,31.0,3.0,31.0,7.0,31.0,5.2002501560451035,-1.0
4040,1543528040.708981,0.04900097846984863,291.7,-1.0,3.0,3.0,3.0,3.0,31.0,3.0,31.0,7.0,31.0,0.6020008907447181,-1.0
4041,1543528040.759025,0.05004405975341797,289.9,-1.0,3.0,3.0,3.0,3.0,31.0,3.0,31.0,7.0,31.0,1.8006958365962888,-1.0
4042,1543528040.808972,0.04994678497314453,289.1,-1.0,3.0,3.0,3.0,3.0,31.0,3.0,31.0,7.0,31.0,0.8015576652939349,-1.0
4043,1543528040.85919,0.05021810531616211,288.2,-1.0,3.0,3.0,3.0,3.0,31.0,3.0,31.0,7.0,31.0,0.9013999843112573,-1.0
4044,1543528040.908106,0.04891610145568848,288.3,-1.0,3.0,3.0,3.0,3.0,31.0,3.0,31.0,7.0,31.0,0.11133049984474355,-1.0
4045,1543528041.059558,0.15145182609558105,288.2,-1.0,3.0,3.0,3.0,3.0,31.0,3.0,31.0,7.0,31.0,0.20844958732297492,-1.0
4046,1543528041.108996,0.0494379997253418,292.1,-1.0,3.0,3.0,3.0,3.0,31.0,3.0,31.0,7.0,31.0,3.9016472081145173,-1.0
4047,1543528041.159123,0.05012702941894531,293.0,-1.0,3.0,3.0,3.0,3.0,31.0,3.0,31.0,7.0,31.0,0.9013951374620597,-1.0
4048,1543528041.208994,0.049870967864990234,293.9,-1.0,3.0,3.0,3.0,3.0,31.0,3.0,31.0,7.0,31.0,0.9013807070285393,-1.0
4049,1543528041.259126,0.050132036209106445,296.7,-1.0,3.0,3.0,3.0,3.0,31.0,3.0,31.0,7.0,31.0,2.800448765682246,-1.0
4050,1543528041.308991,0.049865007400512695,299.8,-1.0,3.0,3.0,3.0,3.0,31.0,3.0,31.0,7.0,31.0,3.1004010370059514,-1.0
4051,1543528041.359118,0.05012702941894531,304.5,-1.0,3.0,3.0,3.0,3.0,31.0,3.0,31.0,7.0,31.0,4.700267310242451,-1.0
4052,1543528041.407999,0.04888105392456055,307.3,-1.0,3.0,3.0,3.0,3.0,31.0,3.0,31.0,7.0,31.0,2.8004269156483574,-1.0
4053,1543528041.459301,0.05130195617675781,318.3,-1.0,3.0,3.0,3.0,3.0,31.0,3.0,31.0,7.0,31.0,11.000119897140907,-1.0
4054,1543528041.508009,0.04870796203613281,323.8,-1.0,3.0,3.0,3.0,3.0,31.0,3.0,31.0,7.0,31.0,5.500216286144693,-1.0
4055,1543528041.559523,0.0515141487121582,324.2,-1.0,3.0,3.0,3.0,3.0,31.0,3.0,31.0,7.0,31.0,0.4033132556725366,-1.0
4056,1543528041.607983,0.04846000671386719,328.5,-1.0,3.0,3.0,3.0,3.0,31.0,3.0,31.0,7.0,31.0,4.3002741424279165,-1.0
4057,1543528041.659048,0.05106496810913086,330.4,-1.0,3.0,3.0,3.0,3.0,31.0,3.0,31.0,7.0,31.0,1.9006878798981623,-1.0
4058,1543528041.707995,0.04894685745239258,334.5,-1.0,3.0,3.0,3.0,3.0,31.0,3.0,31.0,7.0,31.0,4.100292706776847,-1.0
4059,1543528041.75905,0.051054954528808594,338.0,-1.0,3.0,3.0,3.0,3.0,31.0,3.0,31.0,7.0,31.0,3.5003729876193512,-1.0
4060,1543528041.807985,0.0489351749420166,338.7,-1.0,3.0,3.0,3.0,3.0,31.0,3.0,31.0,7.0,31.0,0.7017115823556616,-1.0
4061,1543528041.859048,0.051062822341918945,338.5,-1.0,3.0,3.0,3.0,3.0,31.0,3.0,31.0,7.0,31.0,0.20642659399645227,-1.0
4062,1543528041.90799,0.04894208908081055,338.4,-1.0,3.0,3.0,3.0,3.0,31.0,3.0,31.0,7.0,31.0,0.11135450414403233,-1.0
4063,1543528041.960459,0.05246901512145996,337.3,-1.0,3.0,3.0,3.0,3.0,31.0,3.0,31.0,7.0,31.0,1.1012562993032262,-1.0
4064,1543528042.008003,0.047544002532958984,335.4,-1.0,3.0,3.0,3.0,3.0,31.0,3.0,31.0,7.0,31.0,1.9006011385680006,-1.0
4065,1543528042.059095,0.051091909408569336,330.7,-1.0,3.0,3.0,3.0,3.0,31.0,3.0,31.0,7.0,31.0,4.700279031169331,-1.0
4066,1543528042.108995,0.049900054931640625,326.6,-1.0,3.0,3.0,3.0,3.0,31.0,3.0,31.0,7.0,31.0,4.100303822401335,-1.0
4067,1543528042.159038,0.05004310607910156,318.7,-1.0,3.0,3.0,3.0,3.0,31.0,3.0,31.0,7.0,31.0,7.900158500494165,-1.0
4068,1543528042.207997,0.04895901679992676,309.0,-1.0,3.0,3.0,3.0,3.0,31.0,3.0,31.0,7.0,31.0,9.70012361573683,-1.0
4069,1543528042.259036,0.05103898048400879,303.1,-1.0,3.0,3.0,3.0,3.0,31.0,3.0,31.0,7.0,31.0,5.9002211232950845,-1.0
4070,1543528042.307983,0.04894685745239258,294.1,-1.0,3.0,3.0,3.0,3.0,31.0,3.0,31.0,7.0,31.0,9.000133341891843,-1.0
4071,1543528042.359038,0.051055192947387695,286.2,-1.0,3.0,3.0,3.0,3.0,31.0,3.0,31.0,7.0,31.0,7.900165256360527,-1.0
4072,1543528042.407997,0.048958778381347656,276.5,-1.0,3.0,3.0,3.0,3.0,31.0,3.0,31.0,7.0,31.0,9.700123780495504,-1.0
4073,1543528042.459033,0.05103611946105957,274.3,-1.0,3.0,3.0,3.0,3.0,31.0,3.0,31.0,7.0,31.0,2.2005928748488564,-1.0
4074,1543528042.507981,0.048948049545288086,269.9,-1.0,3.0,3.0,3.0,3.0,31.0,3.0,31.0,7.0,31.0,4.40027274968161,-1.0
4075,1543528042.559039,0.051058053970336914,264.2,-1.0,3.0,3.0,3.0,3.0,31.0,3.0,31.0,7.0,31.0,5.7002290635547075,-1.0
4076,1543528042.607999,0.048959970474243164,261.6,-1.0,3.0,3.0,3.0,3.0,31.0,3.0,31.0,7.0,31.0,2.6004617821961964,-1.0
4077,1543528042.65904,0.0510408878326416,257.2,-1.0,3.0,3.0,3.0,3.0,31.0,3.0,31.0,7.0,31.0,4.400296524377431,-1.0
4078,1543528042.707981,0.04894113540649414,254.6,-1.0,3.0,3.0,3.0,3.0,31.0,3.0,31.0,7.0,31.0,2.6004614289958425,-1.0
4079,1543528042.75798,0.04999899864196777,252.8,-1.0,3.0,3.0,3.0,3.0,31.0,3.0,31.0,7.0,31.0,1.8006945934665775,-1.0
4080,1543528042.807982,0.05000185966491699,245.4,-1.0,3.0,3.0,3.0,3.0,31.0,3.0,31.0,7.0,31.0,7.400168929556826,-1.0
4081,1543528042.85798,0.04999804496765137,244.6,-1.0,3.0,3.0,3.0,3.0,31.0,3.0,31.0,7.0,31.0,0.8015608551539661,-1.0
4082,1543528042.907974,0.04999399185180664,242.8,-1.0,3.0,3.0,3.0,3.0,31.0,3.0,31.0,7.0,31.0,1.8006941437228159,-1.0
4083,1543528042.959021,0.05104708671569824,241.4,-1.0,3.0,3.0,3.0,3.0,31.0,3.0,31.0,7.0,31.0,1.4009307313607509,-1.0
4084,1543528043.009039,0.0500178337097168,240.6,-1.0,3.0,3.0,3.0,3.0,31.0,3.0,31.0,7.0,31.0,0.8015627505384599,-1.0
4085,1543528043.059051,0.05001211166381836,237.5,-1.0,3.0,3.0,3.0,3.0,31.0,3.0,31.0,7.0,31.0,3.100403394938436,-1.0
4086,1543528043.107996,0.048944950103759766,235.7,-1.0,3.0,3.0,3.0,3.0,31.0,3.0,31.0,7.0,31.0,1.8006656399716456,-1.0
